Year,Sex,Cohort,State,Drivers,,,,,
2017,Male,35-39,Minnesota,140622,,,,,
2017,Male,35-39,Mississippi,76306,,,,,
2017,Male,35-39,Missouri,172347,,,,,
2017,Male,35-39,Montana,33567,,,,,
2017,Male,35-39,Nebraska,60422,,,,,
2017,Male,35-39,Nevada,88767,,,,,
2017,Male,35-39,New Hampshire,40298,,,,,
2017,Male,35-39,New Jersey,249846,,,,,
2017,Male,35-39,New Mexico,65666,,,,,
2017,Male,35-39,New York,489286,,,,,
2017,Male,35-39,North Carolina,295435,,,,,
2017,Male,35-39,North Dakota,26172,,,,,
2017,Male,35-39,Ohio,307662,,,,,
2017,Male,35-39,Oklahoma,93557,,,,,
2017,Male,35-39,Oregon,126298,,,,,
2017,Male,35-39,Pennsylvania,347163,,,,,
2017,Male,35-39,Rhode Island,29456,,,,,
2017,Male,35-39,South Carolina,144827,,,,,
2017,Male,35-39,South Dakota,26540,,,,,
2017,Male,35-39,Tennessee,220977,,,,,
2017,Male,35-39,Texas,762976,,,,,
2017,Male,35-39,Utah,105365,,,,,
2017,Male,35-39,Vermont,23142,,,,,
2017,Male,35-39,Virginia,244668,,,,,
2017,Male,35-39,Washington,290164,,,,,
2017,Male,35-39,West Virginia,38958,,,,,
2017,Male,35-39,Wisconsin,172401,,,,,
2017,Male,35-39,Wyoming,18630,,,,,
2017,Male,40-44,Alabama,141661,,,,,
2017,Male,40-44,Alaska,20439,,,,,
2017,Male,40-44,Arizona,230217,,,,,
2017,Male,40-44,Arkansas,88166,,,,,
2017,Male,40-44,California,1161906,,,,,
2017,Male,40-44,Colorado,177709,,,,,
2017,Male,40-44,Connecticut,96046,,,,,
2017,Male,40-44,Delaware,26241,,,,,
2017,Male,40-44,District of Columbia,27737,,,,,
2017,Male,40-44,Florida,562060,,,,,
2017,Male,40-44,Georgia,282563,,,,,
2017,Male,40-44,Hawaii,40295,,,,,
2017,Male,40-44,Idaho,46354,,,,,
2017,Male,40-44,Illinois,344769,,,,,
2017,Male,40-44,Indiana,177192,,,,,
2017,Male,40-44,Iowa,80973,,,,,
2017,Male,40-44,Kansas,74402,,,,,
2017,Male,40-44,Kentucky,123598,,,,,
2017,Male,40-44,Louisiana,131622,,,,,
2017,Male,40-44,Maine,36090,,,,,
2017,Male,40-44,Maryland,179398,,,,,
2017,Male,40-44,Massachusetts,182957,,,,,
2017,Male,40-44,Michigan,254638,,,,,
2017,Male,40-44,Minnesota,127205,,,,,
2017,Male,40-44,Mississippi,73617,,,,,
2017,Male,40-44,Missouri,155678,,,,,
2017,Male,40-44,Montana,29357,,,,,
2017,Male,40-44,Nebraska,52747,,,,,
2017,Male,40-44,Nevada,84321,,,,,
2017,Male,40-44,New Hampshire,38511,,,,,
2017,Male,40-44,New Jersey,246515,,,,,
2017,Male,40-44,New Mexico,58597,,,,,
2017,Male,40-44,New York,457902,,,,,
2017,Male,40-44,North Carolina,290775,,,,,
2017,Male,40-44,North Dakota,21179,,,,,
2017,Male,40-44,Ohio,293079,,,,,
2017,Male,40-44,Oklahoma,82665,,,,,
2017,Male,40-44,Oregon,114457,,,,,
2017,Male,40-44,Pennsylvania,326140,,,,,
2017,Male,40-44,Rhode Island,26651,,,,,
2017,Male,40-44,South Carolina,136629,,,,,
2017,Male,40-44,South Dakota,22687,,,,,
2017,Male,40-44,Tennessee,220316,,,,,
2017,Male,40-44,Texas,727846,,,,,
2017,Male,40-44,Utah,90222,,,,,
2017,Male,40-44,Vermont,20458,,,,,
2017,Male,40-44,Virginia,231090,,,,,
2017,Male,40-44,Washington,255792,,,,,
2017,Male,40-44,West Virginia,41637,,,,,
2017,Male,40-44,Wisconsin,156003,,,,,
2017,Male,40-44,Wyoming,16311,,,,,
2017,Male,45-49,Alabama,155737,,,,,
2017,Male,45-49,Alaska,20859,,,,,
2017,Male,45-49,Arizona,241330,,,,,
2017,Male,45-49,Arkansas,91676,,,,,
2017,Male,45-49,California,1219515,,,,,
2017,Male,45-49,Colorado,182983,,,,,
2017,Male,45-49,Connecticut,112978,,,,,
2017,Male,45-49,Delaware,29649,,,,,
2017,Male,45-49,District of Columbia,22618,,,,,
2017,Male,45-49,Florida,634655,,,,,
2017,Male,45-49,Georgia,317556,,,,,
2017,Male,45-49,Hawaii,43387,,,,,
2017,Male,45-49,Idaho,46882,,,,,
2017,Male,45-49,Illinois,362055,,,,,
2017,Male,45-49,Indiana,192678,,,,,
2017,Male,45-49,Iowa,87122,,,,,
2017,Male,45-49,Kansas,76078,,,,,
2017,Male,45-49,Kentucky,133602,,,,,
2017,Male,45-49,Louisiana,137620,,,,,
2017,Male,45-49,Maine,42050,,,,,
2017,Male,45-49,Maryland,191899,,,,,
2017,Male,45-49,Massachusetts,199671,,,,,
2017,Male,45-49,Michigan,290342,,,,,
2017,Male,45-49,Minnesota,139902,,,,,
2017,Male,45-49,Mississippi,80295,,,,,
2017,Male,45-49,Missouri,167970,,,,,
2017,Male,45-49,Montana,29776,,,,,
2017,Male,45-49,Nebraska,53902,,,,,
2017,Male,45-49,Nevada,90958,,,,,
2017,Male,45-49,New Hampshire,47403,,,,,
2017,Male,45-49,New Jersey,274862,,,,,
2017,Male,45-49,New Mexico,58223,,,,,
2017,Male,45-49,New York,515063,,,,,
2017,Male,45-49,North Carolina,324237,,,,,
2017,Male,45-49,North Dakota,20944,,,,,
2017,Male,45-49,Ohio,332941,,,,,
2017,Male,45-49,Oklahoma,85559,,,,,
2017,Male,45-49,Oregon,118286,,,,,
2017,Male,45-49,Pennsylvania,377866,,,,,
2017,Male,45-49,Rhode Island,30394,,,,,
2017,Male,45-49,South Carolina,149997,,,,,
2017,Male,45-49,South Dakota,22433,,,,,
2017,Male,45-49,Tennessee,248789,,,,,
2017,Male,45-49,Texas,769883,,,,,
2017,Male,45-49,Utah,77579,,,,,
2017,Male,45-49,Vermont,22279,,,,,
2017,Male,45-49,Virginia,257553,,,,,
2017,Male,45-49,Washington,259568,,,,,
2017,Male,45-49,West Virginia,47291,,,,,
2017,Male,45-49,Wisconsin,175131,,,,,
2017,Male,45-49,Wyoming,16176,,,,,
2017,Male,50-54,Alabama,157137,,,,,
2017,Male,50-54,Alaska,21866,,,,,
2017,Male,50-54,Arizona,231198,,,,,
2017,Male,50-54,Arkansas,93044,,,,,
2017,Male,50-54,California,1217550,,,,,
2017,Male,50-54,Colorado,172105,,,,,
2017,Male,50-54,Connecticut,124884,,,,,
2017,Male,50-54,Delaware,31964,,,,,
2017,Male,50-54,District of Columbia,18573,,,,,
2017,Male,50-54,Florida,664757,,,,,
2017,Male,50-54,Georgia,314906,,,,,
2017,Male,50-54,Hawaii,43918,,,,,
2017,Male,50-54,Idaho,48030,,,,,
2017,Male,50-54,Illinois,364950,,,,,
2017,Male,50-54,Indiana,198488,,,,,
2017,Male,50-54,Iowa,92557,,,,,
2017,Male,50-54,Kansas,78146,,,,,
2017,Male,50-54,Kentucky,138075,,,,,
2017,Male,50-54,Louisiana,141668,,,,,
2017,Male,50-54,Maine,46111,,,,,
2017,Male,50-54,Maryland,199714,,,,,
2017,Male,50-54,Massachusetts,215410,,,,,
2017,Male,50-54,Michigan,306711,,,,,
2017,Male,50-54,Minnesota,150042,,,,,
2017,Male,50-54,Mississippi,82691,,,,,
2017,Male,50-54,Missouri,176670,,,,,
2017,Male,50-54,Montana,31430,,,,,
2017,Male,50-54,Nebraska,57955,,,,,
2017,Male,50-54,Nevada,88088,,,,,
2017,Male,50-54,New Hampshire,53021,,,,,
2017,Male,50-54,New Jersey,295440,,,,,
2017,Male,50-54,New Mexico,60794,,,,,
2017,Male,50-54,New York,552236,,,,,
2017,Male,50-54,North Carolina,317623,,,,,
2017,Male,50-54,North Dakota,22309,,,,,
2017,Male,50-54,Ohio,347300,,,,,
2017,Male,50-54,Oklahoma,87311,,,,,
2017,Male,50-54,Oregon,112198,,,,,
2017,Male,50-54,Pennsylvania,407002,,,,,
2017,Male,50-54,Rhode Island,34130,,,,,
2017,Male,50-54,South Carolina,151580,,,,,
2017,Male,50-54,South Dakota,24252,,,,,
2017,Male,50-54,Tennessee,256244,,,,,
2017,Male,50-54,Texas,754943,,,,,
2017,Male,50-54,Utah,69308,,,,,
2017,Male,50-54,Vermont,23985,,,,,
2017,Male,50-54,Virginia,267915,,,,,
2017,Male,50-54,Washington,245733,,,,,
2017,Male,50-54,West Virginia,47824,,,,,
2017,Male,50-54,Wisconsin,194122,,,,,
2017,Male,50-54,Wyoming,16128,,,,,
2017,Male,55-59,Alabama,164384,,,,,
2017,Male,55-59,Alaska,23461,,,,,
2017,Male,55-59,Arizona,231177,,,,,
2017,Male,55-59,Arkansas,97717,,,,,
2017,Male,55-59,California,1193280,,,,,
2017,Male,55-59,Colorado,183086,,,,,
2017,Male,55-59,Connecticut,126015,,,,,
2017,Male,55-59,Delaware,32293,,,,,
2017,Male,55-59,District of Columbia,17184,,,,,
2017,Male,55-59,Florida,676562,,,,,
2017,Male,55-59,Georgia,300844,,,,,
2017,Male,55-59,Hawaii,45804,,,,,
2017,Male,55-59,Idaho,50947,,,,,
2017,Male,55-59,Illinois,379093,,,,,
2017,Male,55-59,Indiana,206003,,,,,
2017,Male,55-59,Iowa,101153,,,,,
2017,Male,55-59,Kansas,87413,,,,,
2017,Male,55-59,Kentucky,140335,,,,,
2017,Male,55-59,Louisiana,147740,,,,,
2017,Male,55-59,Maine,51191,,,,,
2017,Male,55-59,Maryland,194978,,,,,
2017,Male,55-59,Massachusetts,224089,,,,,
2017,Male,55-59,Michigan,325299,,,,,
2017,Male,55-59,Minnesota,168850,,,,,
2017,Male,55-59,Mississippi,88181,,,,,
2017,Male,55-59,Missouri,193184,,,,,
2017,Male,55-59,Montana,37332,,,,,
2017,Male,55-59,Nebraska,61809,,,,,
2017,Male,55-59,Nevada,85991,,,,,
2017,Male,55-59,New Hampshire,56194,,,,,
2017,Male,55-59,New Jersey,295846,,,,,
2017,Male,55-59,New Mexico,66566,,,,,
2017,Male,55-59,New York,555350,,,,,
2017,Male,55-59,North Carolina,313061,,,,,
2017,Male,55-59,North Dakota,25241,,,,,
2017,Male,55-59,Ohio,372418,,,,,
2017,Male,55-59,Oklahoma,97143,,,,,
2017,Male,55-59,Oregon,121166,,,,,
2017,Male,55-59,Pennsylvania,430231,,,,,
2017,Male,55-59,Rhode Island,35845,,,,,
2017,Male,55-59,South Carolina,154984,,,,,
2017,Male,55-59,South Dakota,28487,,,,,
2017,Male,55-59,Tennessee,259396,,,,,
2017,Male,55-59,Texas,760129,,,,,
2017,Male,55-59,Utah,71067,,,,,
2017,Male,55-59,Vermont,26140,,,,,
2017,Male,55-59,Virginia,266318,,,,,
2017,Male,55-59,Washington,252961,,,,,
2017,Male,55-59,West Virginia,52060,,,,,
2017,Male,55-59,Wisconsin,204374,,,,,
2017,Male,55-59,Wyoming,19252,,,,,
2017,Male,60-64,Alabama,154581,,,,,
2017,Male,60-64,Alaska,21021,,,,,
2017,Male,60-64,Arizona,208133,,,,,
2017,Male,60-64,Arkansas,89625,,,,,
2017,Male,60-64,California,1038630,,,,,
2017,Male,60-64,Colorado,170129,,,,,
2017,Male,60-64,Connecticut,109346,,,,,
2017,Male,60-64,Delaware,29960,,,,,
2017,Male,60-64,District of Columbia,14314,,,,,
2017,Male,60-64,Florida,609799,,,,,
2017,Male,60-64,Georgia,262178,,,,,
2017,Male,60-64,Hawaii,44941,,,,,
2017,Male,60-64,Idaho,48105,,,,,
2017,Male,60-64,Illinois,346080,,,,,
2017,Male,60-64,Indiana,187888,,,,,
2017,Male,60-64,Iowa,95278,,,,,
2017,Male,60-64,Kansas,83496,,,,,
2017,Male,60-64,Kentucky,128241,,,,,
2017,Male,60-64,Louisiana,136690,,,,,
2017,Male,60-64,Maine,48948,,,,,
2017,Male,60-64,Maryland,166069,,,,,
2017,Male,60-64,Massachusetts,201241,,,,,
2017,Male,60-64,Michigan,303414,,,,,
2017,Male,60-64,Minnesota,154373,,,,,
2017,Male,60-64,Mississippi,83063,,,,,
2017,Male,60-64,Missouri,174795,,,,,
2017,Male,60-64,Montana,37744,,,,,
2017,Male,60-64,Nebraska,56575,,,,,
2017,Male,60-64,Nevada,77794,,,,,
2017,Male,60-64,New Hampshire,49894,,,,,
2017,Male,60-64,New Jersey,255187,,,,,
2017,Male,60-64,New Mexico,63187,,,,,
2017,Male,60-64,New York,493028,,,,,
2017,Male,60-64,North Carolina,281299,,,,,
2017,Male,60-64,North Dakota,23337,,,,,
2017,Male,60-64,Ohio,345940,,,,,
2017,Male,60-64,Oklahoma,91427,,,,,
2017,Male,60-64,Oregon,123590,,,,,
2017,Male,60-64,Pennsylvania,401593,,,,,
2017,Male,60-64,Rhode Island,33226,,,,,
2017,Male,60-64,South Carolina,146732,,,,,
2017,Male,60-64,South Dakota,28227,,,,,
2017,Male,60-64,Tennessee,239678,,,,,
2017,Male,60-64,Texas,662740,,,,,
2017,Male,60-64,Utah,64873,,,,,
2017,Male,60-64,Vermont,25103,,,,,
2017,Male,60-64,Virginia,233248,,,,,
2017,Male,60-64,Washington,233849,,,,,
2017,Male,60-64,West Virginia,55540,,,,,
2017,Male,60-64,Wisconsin,183366,,,,,
2017,Male,60-64,Wyoming,20068,,,,,
2017,Male,65-69,Alabama,132945,,,,,
2017,Male,65-69,Alaska,14943,,,,,
2017,Male,65-69,Arizona,159802,,,,,
2017,Male,65-69,Arkansas,79281,,,,,
2017,Male,65-69,California,824095,,,,,
2017,Male,65-69,Colorado,140716,,,,,
2017,Male,65-69,Connecticut,84599,,,,,
2017,Male,65-69,Delaware,26906,,,,,
2017,Male,65-69,District of Columbia,11891,,,,,
2017,Male,65-69,Florida,547141,,,,,
2017,Male,65-69,Georgia,215923,,,,,
2017,Male,65-69,Hawaii,40594,,,,,
2017,Male,65-69,Idaho,42627,,,,,
2017,Male,65-69,Illinois,281459,,,,,
2017,Male,65-69,Indiana,153312,,,,,
2017,Male,65-69,Iowa,79557,,,,,
2017,Male,65-69,Kansas,69293,,,,,
2017,Male,65-69,Kentucky,108917,,,,,
2017,Male,65-69,Louisiana,111589,,,,,
2017,Male,65-69,Maine,43105,,,,,
2017,Male,65-69,Maryland,131919,,,,,
2017,Male,65-69,Massachusetts,162706,,,,,
2017,Male,65-69,Michigan,251737,,,,,
2017,Male,65-69,Minnesota,127781,,,,,
2017,Male,65-69,Mississippi,71335,,,,,
2017,Male,65-69,Missouri,145114,,,,,
2017,Male,65-69,Montana,34436,,,,,
2017,Male,65-69,Nebraska,47234,,,,,
2017,Male,65-69,Nevada,68735,,,,,
2017,Male,65-69,New Hampshire,40631,,,,,
2017,Male,65-69,New Jersey,201109,,,,,
2017,Male,65-69,New Mexico,56914,,,,,
2017,Male,65-69,New York,421907,,,,,
2017,Male,65-69,North Carolina,249512,,,,,
2017,Male,65-69,North Dakota,18545,,,,,
2017,Male,65-69,Ohio,286695,,,,,
2017,Male,65-69,Oklahoma,79866,,,,,
2017,Male,65-69,Oregon,114459,,,,,
2017,Male,65-69,Pennsylvania,329199,,,,,
2017,Male,65-69,Rhode Island,27148,,,,,
2017,Male,65-69,South Carolina,136048,,,,,
2017,Male,65-69,South Dakota,25152,,,,,
2017,Male,65-69,Tennessee,202314,,,,,
2017,Male,65-69,Texas,526460,,,,,
2017,Male,65-69,Utah,52284,,,,,
2017,Male,65-69,Vermont,21662,,,,,
2017,Male,65-69,Virginia,192190,,,,,
2017,Male,65-69,Washington,195528,,,,,
2017,Male,65-69,West Virginia,53010,,,,,
2017,Male,65-69,Wisconsin,151588,,,,,
2017,Male,65-69,Wyoming,16682,,,,,
2017,Male,70-74,Alabama,106212,,,,,
2017,Male,70-74,Alaska,9121,,,,,
2017,Male,70-74,Arizona,129064,,,,,
2017,Male,70-74,Arkansas,65127,,,,,
2017,Male,70-74,California,578342,,,,,
2017,Male,70-74,Colorado,100976,,,,,
2017,Male,70-74,Connecticut,64847,,,,,
2017,Male,70-74,Delaware,22236,,,,,
2017,Male,70-74,District of Columbia,9212,,,,,
2017,Male,70-74,Florida,468286,,,,,
2017,Male,70-74,Georgia,160884,,,,,
2017,Male,70-74,Hawaii,30801,,,,,
2017,Male,70-74,Idaho,28924,,,,,
2017,Male,70-74,Illinois,204887,,,,,
2017,Male,70-74,Indiana,110293,,,,,
2017,Male,70-74,Iowa,55209,,,,,
2017,Male,70-74,Kansas,48814,,,,,
2017,Male,70-74,Kentucky,78569,,,,,
2017,Male,70-74,Louisiana,81879,,,,,
2017,Male,70-74,Maine,32421,,,,,
2017,Male,70-74,Maryland,96560,,,,,
2017,Male,70-74,Massachusetts,125338,,,,,
2017,Male,70-74,Michigan,184687,,,,,
2017,Male,70-74,Minnesota,92439,,,,,
2017,Male,70-74,Mississippi,53913,,,,,
2017,Male,70-74,Missouri,110282,,,,,
2017,Male,70-74,Montana,25472,,,,,
2017,Male,70-74,Nebraska,32448,,,,,
2017,Male,70-74,Nevada,54898,,,,,
2017,Male,70-74,New Hampshire,29892,,,,,
2017,Male,70-74,New Jersey,151706,,,,,
2017,Male,70-74,New Mexico,42260,,,,,
2017,Male,70-74,New York,320282,,,,,
2017,Male,70-74,North Carolina,196116,,,,,
2017,Male,70-74,North Dakota,12293,,,,,
2017,Male,70-74,Ohio,203213,,,,,
2017,Male,70-74,Oklahoma,62308,,,,,
2017,Male,70-74,Oregon,86964,,,,,
2017,Male,70-74,Pennsylvania,242123,,,,,
2017,Male,70-74,Rhode Island,20344,,,,,
2017,Male,70-74,South Carolina,110948,,,,,
2017,Male,70-74,South Dakota,18023,,,,,
2017,Male,70-74,Tennessee,148402,,,,,
2017,Male,70-74,Texas,385137,,,,,
2017,Male,70-74,Utah,38359,,,,,
2017,Male,70-74,Vermont,16076,,,,,
2017,Male,70-74,Virginia,145031,,,,,
2017,Male,70-74,Washington,143888,,,,,
2017,Male,70-74,West Virginia,40426,,,,,
2017,Male,70-74,Wisconsin,102501,,,,,
2017,Male,70-74,Wyoming,11768,,,,,
2017,Male,75-79,Alabama,73013,,,,,
2017,Male,75-79,Alaska,4700,,,,,
2017,Male,75-79,Arizona,83090,,,,,
2017,Male,75-79,Arkansas,46270,,,,,
2017,Male,75-79,California,348466,,,,,
2017,Male,75-79,Colorado,59139,,,,,
2017,Male,75-79,Connecticut,40567,,,,,
2017,Male,75-79,Delaware,14602,,,,,
2017,Male,75-79,District of Columbia,6006,,,,,
2017,Male,75-79,Florida,319367,,,,,
2017,Male,75-79,Georgia,99934,,,,,
2017,Male,75-79,Hawaii,16512,,,,,
2017,Male,75-79,Idaho,18930,,,,,
2017,Male,75-79,Illinois,133400,,,,,
2017,Male,75-79,Indiana,71560,,,,,
2017,Male,75-79,Iowa,36668,,,,,
2017,Male,75-79,Kansas,31700,,,,,
2017,Male,75-79,Kentucky,50234,,,,,
2017,Male,75-79,Louisiana,53375,,,,,
2017,Male,75-79,Maine,20114,,,,,
2017,Male,75-79,Maryland,60711,,,,,
2017,Male,75-79,Massachusetts,79376,,,,,
2017,Male,75-79,Michigan,120632,,,,,
2017,Male,75-79,Minnesota,63729,,,,,
2017,Male,75-79,Mississippi,35690,,,,,
2017,Male,75-79,Missouri,71995,,,,,
2017,Male,75-79,Montana,15850,,,,,
2017,Male,75-79,Nebraska,21729,,,,,
2017,Male,75-79,Nevada,34154,,,,,
2017,Male,75-79,New Hampshire,18283,,,,,
2017,Male,75-79,New Jersey,97377,,,,,
2017,Male,75-79,New Mexico,22938,,,,,
2017,Male,75-79,New York,216913,,,,,
2017,Male,75-79,North Carolina,117031,,,,,
2017,Male,75-79,North Dakota,8155,,,,,
2017,Male,75-79,Ohio,134146,,,,,
2017,Male,75-79,Oklahoma,42634,,,,,
2017,Male,75-79,Oregon,54761,,,,,
2017,Male,75-79,Pennsylvania,159055,,,,,
2017,Male,75-79,Rhode Island,12016,,,,,
2017,Male,75-79,South Carolina,68505,,,,,
2017,Male,75-79,South Dakota,11803,,,,,
2017,Male,75-79,Tennessee,90122,,,,,
2017,Male,75-79,Texas,236497,,,,,
2017,Male,75-79,Utah,25168,,,,,
2017,Male,75-79,Vermont,10074,,,,,
2017,Male,75-79,Virginia,90352,,,,,
2017,Male,75-79,Washington,86220,,,,,
2017,Male,75-79,West Virginia,27424,,,,,
2017,Male,75-79,Wisconsin,68429,,,,,
2017,Male,75-79,Wyoming,7520,,,,,
2017,Male,80-84,Alabama,49045,,,,,
2017,Male,80-84,Alaska,2495,,,,,
2017,Male,80-84,Arizona,50178,,,,,
2017,Male,80-84,Arkansas,30336,,,,,
2017,Male,80-84,California,211381,,,,,
2017,Male,80-84,Colorado,34631,,,,,
2017,Male,80-84,Connecticut,26336,,,,,
2017,Male,80-84,Delaware,9207,,,,,
2017,Male,80-84,District of Columbia,3721,,,,,
2017,Male,80-84,Florida,197159,,,,,
2017,Male,80-84,Georgia,58567,,,,,
2017,Male,80-84,Hawaii,8480,,,,,
2017,Male,80-84,Idaho,10580,,,,,
2017,Male,80-84,Illinois,66689,,,,,
2017,Male,80-84,Indiana,41325,,,,,
2017,Male,80-84,Iowa,23637,,,,,
2017,Male,80-84,Kansas,20225,,,,,
2017,Male,80-84,Kentucky,29075,,,,,
2017,Male,80-84,Louisiana,34373,,,,,
2017,Male,80-84,Maine,12415,,,,,
2017,Male,80-84,Maryland,37311,,,,,
2017,Male,80-84,Massachusetts,49570,,,,,
2017,Male,80-84,Michigan,72603,,,,,
2017,Male,80-84,Minnesota,41407,,,,,
2017,Male,80-84,Mississippi,22111,,,,,
2017,Male,80-84,Missouri,44327,,,,,
2017,Male,80-84,Montana,9286,,,,,
2017,Male,80-84,Nebraska,15155,,,,,
2017,Male,80-84,Nevada,18621,,,,,
2017,Male,80-84,New Hampshire,11690,,,,,
2017,Male,80-84,New Jersey,64572,,,,,
2017,Male,80-84,New Mexico,13420,,,,,
2017,Male,80-84,New York,154962,,,,,
2017,Male,80-84,North Carolina,70652,,,,,
2017,Male,80-84,North Dakota,5686,,,,,
2017,Male,80-84,Ohio,84839,,,,,
2017,Male,80-84,Oklahoma,27194,,,,,
2017,Male,80-84,Oregon,31401,,,,,
2017,Male,80-84,Pennsylvania,104676,,,,,
2017,Male,80-84,Rhode Island,7512,,,,,
2017,Male,80-84,South Carolina,38793,,,,,
2017,Male,80-84,South Dakota,7272,,,,,
2017,Male,80-84,Tennessee,50836,,,,,
2017,Male,80-84,Texas,140024,,,,,
2017,Male,80-84,Utah,16153,,,,,
2017,Male,80-84,Vermont,6483,,,,,
2017,Male,80-84,Virginia,54276,,,,,
2017,Male,80-84,Washington,50706,,,,,
2017,Male,80-84,West Virginia,16879,,,,,
2017,Male,80-84,Wisconsin,45681,,,,,
2017,Male,80-84,Wyoming,4303,,,,,
2017,Male,85+,Alabama,46058,,,,,
2017,Male,85+,Alaska,1980,,,,,
2017,Male,85+,Arizona,34683,,,,,
2017,Male,85+,Arkansas,31863,,,,,
2017,Male,85+,California,160727,,,,,
2017,Male,85+,Colorado,25473,,,,,
2017,Male,85+,Connecticut,25082,,,,,
2017,Male,85+,Delaware,7997,,,,,
2017,Male,85+,District of Columbia,4214,,,,,
2017,Male,85+,Florida,154073,,,,,
2017,Male,85+,Georgia,40905,,,,,
2017,Male,85+,Hawaii,6845,,,,,
2017,Male,85+,Idaho,6160,,,,,
2017,Male,85+,Illinois,63004,,,,,
2017,Male,85+,Indiana,30292,,,,,
2017,Male,85+,Iowa,17446,,,,,
2017,Male,85+,Kansas,16817,,,,,
2017,Male,85+,Kentucky,19677,,,,,
2017,Male,85+,Louisiana,36302,,,,,
2017,Male,85+,Maine,9089,,,,,
2017,Male,85+,Maryland,30428,,,,,
2017,Male,85+,Massachusetts,47504,,,,,
2017,Male,85+,Michigan,58561,,,,,
2017,Male,85+,Minnesota,37193,,,,,
2017,Male,85+,Mississippi,16506,,,,,
2017,Male,85+,Missouri,31666,,,,,
2017,Male,85+,Montana,7676,,,,,
2017,Male,85+,Nebraska,13776,,,,,
2017,Male,85+,Nevada,11297,,,,,
2017,Male,85+,New Hampshire,9866,,,,,
2017,Male,85+,New Jersey,60859,,,,,
2017,Male,85+,New Mexico,8317,,,,,
2017,Male,85+,New York,184374,,,,,
2017,Male,85+,North Carolina,52901,,,,,
2017,Male,85+,North Dakota,4774,,,,,
2017,Male,85+,Ohio,66450,,,,,
2017,Male,85+,Oklahoma,20110,,,,,
2017,Male,85+,Oregon,24506,,,,,
2017,Male,85+,Pennsylvania,87558,,,,,
2017,Male,85+,Rhode Island,6771,,,,,
2017,Male,85+,South Carolina,26560,,,,,
2017,Male,85+,South Dakota,5511,,,,,
2017,Male,85+,Tennessee,34574,,,,,
2017,Male,85+,Texas,89899,,,,,
2017,Male,85+,Utah,12869,,,,,
2017,Male,85+,Vermont,7154,,,,,
2017,Male,85+,Virginia,40666,,,,,
2017,Male,85+,Washington,38384,,,,,
2017,Male,85+,West Virginia,13115,,,,,
2017,Male,85+,Wisconsin,36704,,,,,
2017,Male,85+,Wyoming,2964,,,,,
2017,Female,Under 16,Alabama,0,,,,,
2017,Female,Under 16,Alaska,0,,,,,
2017,Female,Under 16,Arizona,0,,,,,
2017,Female,Under 16,Arkansas,0,,,,,
2017,Female,Under 16,California,0,,,,,
2017,Female,Under 16,Colorado,0,,,,,
2017,Female,Under 16,Connecticut,0,,,,,
2017,Female,Under 16,Delaware,0,,,,,
2017,Female,Under 16,District of Columbia,0,,,,,
2017,Female,Under 16,Florida,0,,,,,
2017,Female,Under 16,Georgia,0,,,,,
2017,Female,Under 16,Hawaii,0,,,,,
2017,Female,Under 16,Idaho,8253,,,,,
2017,Female,Under 16,Illinois,0,,,,,
2017,Female,Under 16,Indiana,0,,,,,
2017,Female,Under 16,Iowa,0,,,,,
2017,Female,Under 16,Kansas,13874,,,,,
2017,Female,Under 16,Kentucky,0,,,,,
2017,Female,Under 16,Louisiana,0,,,,,
2017,Female,Under 16,Maine,0,,,,,
2017,Female,Under 16,Maryland,0,,,,,
2017,Female,Under 16,Massachusetts,0,,,,,
2017,Female,Under 16,Michigan,0,,,,,
2017,Female,Under 16,Minnesota,0,,,,,
2017,Female,Under 16,Mississippi,0,,,,,
2017,Female,Under 16,Missouri,0,,,,,
2017,Female,Under 16,Montana,1320,,,,,
2017,Female,Under 16,Nebraska,0,,,,,
2017,Female,Under 16,Nevada,0,,,,,
2017,Female,Under 16,New Hampshire,0,,,,,
2017,Female,Under 16,New Jersey,0,,,,,
2017,Female,Under 16,New Mexico,0,,,,,
2017,Female,Under 16,New York,0,,,,,
2017,Female,Under 16,North Carolina,0,,,,,
2017,Female,Under 16,North Dakota,1373,,,,,
2017,Female,Under 16,Ohio,0,,,,,
2017,Female,Under 16,Oklahoma,0,,,,,
2017,Female,Under 16,Oregon,0,,,,,
2017,Female,Under 16,Pennsylvania,0,,,,,
2017,Female,Under 16,Rhode Island,0,,,,,
2017,Female,Under 16,South Carolina,13751,,,,,
2017,Female,Under 16,South Dakota,0,,,,,
2017,Female,Under 16,Tennessee,0,,,,,
2017,Female,Under 16,Texas,0,,,,,
2017,Female,Under 16,Utah,0,,,,,
2017,Female,Under 16,Vermont,0,,,,,
2017,Female,Under 16,Virginia,0,,,,,
2017,Female,Under 16,Washington,0,,,,,
2017,Female,Under 16,West Virginia,0,,,,,
2017,Female,Under 16,Wisconsin,0,,,,,
2017,Female,Under 16,Wyoming,0,,,,,
2017,Female,16,Alabama,23647,,,,,
2017,Female,16,Alaska,1293,,,,,
2017,Female,16,Arizona,10842,,,,,
2017,Female,16,Arkansas,7761,,,,,
2017,Female,16,California,35749,,,,,
2017,Female,16,Colorado,9199,,,,,
